word,uses,positives,negatives,pos fraction,neg fraction,rel positivity,rel negativity
coathanging,1,0,1,0.0,1.0,0.0,1.5951187622575724
obama,1,0,1,0.0,1.0,0.0,1.5951187622575724
gassing,1,0,1,0.0,1.0,0.0,1.5951187622575724
faithful,3,0,3,0.0,1.0,0.0,1.5951187622575724
offloading,1,0,1,0.0,1.0,0.0,1.5951187622575724
dishonest,1,0,1,0.0,1.0,0.0,1.5951187622575724
exicted,1,1,0,1.0,0.0,6.195514176893779,0.0
psychological,1,0,1,0.0,1.0,0.0,1.5951187622575724
tricks,1,0,1,0.0,1.0,0.0,1.5951187622575724
colors,1,0,1,0.0,1.0,0.0,1.5951187622575724
embarrassment,2,0,2,0.0,1.0,0.0,1.5951187622575724
sympathetic,1,0,1,0.0,1.0,0.0,1.5951187622575724
prof,1,0,1,0.0,1.0,0.0,1.5951187622575724
mvmt,1,0,1,0.0,1.0,0.0,1.5951187622575724
cae,2,0,2,0.0,1.0,0.0,1.5951187622575724
occupied,2,0,2,0.0,1.0,0.0,1.5951187622575724
consumer,1,0,1,0.0,1.0,0.0,1.5951187622575724
affairs,1,0,1,0.0,1.0,0.0,1.5951187622575724
grandbabies,1,1,0,1.0,0.0,6.195514176893779,0.0
cinci,1,0,1,0.0,1.0,0.0,1.5951187622575724
tedious,1,0,1,0.0,1.0,0.0,1.5951187622575724
overfilled,1,0,1,0.0,1.0,0.0,1.5951187622575724
ab,1,1,0,1.0,0.0,6.195514176893779,0.0
webs,1,0,0,0.0,0.0,0.0,0.0
anarchy,1,0,1,0.0,1.0,0.0,1.5951187622575724
sticks,1,0,1,0.0,1.0,0.0,1.5951187622575724
uncomfortable,3,1,1,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
conection,1,0,1,0.0,1.0,0.0,1.5951187622575724
thick,1,0,0,0.0,0.0,0.0,0.0
olives,1,1,0,1.0,0.0,6.195514176893779,0.0
velcro,1,0,1,0.0,1.0,0.0,1.5951187622575724
realizing,1,0,1,0.0,1.0,0.0,1.5951187622575724
mask,1,0,1,0.0,1.0,0.0,1.5951187622575724
habitually,1,0,1,0.0,1.0,0.0,1.5951187622575724
fuk,2,0,2,0.0,1.0,0.0,1.5951187622575724
salad,1,0,1,0.0,1.0,0.0,1.5951187622575724
sandwich,1,0,1,0.0,1.0,0.0,1.5951187622575724
fuking,1,0,1,0.0,1.0,0.0,1.5951187622575724
undue,1,0,1,0.0,1.0,0.0,1.5951187622575724
penalty,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
meds,4,0,4,0.0,1.0,0.0,1.5951187622575724
sponsorship,1,0,0,0.0,0.0,0.0,0.0
valleys,1,0,0,0.0,0.0,0.0,0.0
yuma,4,0,4,0.0,1.0,0.0,1.5951187622575724
montereyregionalairport,1,0,1,0.0,1.0,0.0,1.5951187622575724
lve,1,0,1,0.0,1.0,0.0,1.5951187622575724
inferior,3,0,3,0.0,1.0,0.0,1.5951187622575724
barking,1,0,1,0.0,1.0,0.0,1.5951187622575724
cocktail,1,0,1,0.0,1.0,0.0,1.5951187622575724
chathes,1,0,1,0.0,1.0,0.0,1.5951187622575724
mastercard,2,0,0,0.0,0.0,0.0,0.0
scattered,2,0,1,0.0,0.5,0.0,0.7975593811287862
backwards,1,0,1,0.0,1.0,0.0,1.5951187622575724
destroying,1,0,1,0.0,1.0,0.0,1.5951187622575724
lively,1,0,1,0.0,1.0,0.0,1.5951187622575724
gatwick,1,0,0,0.0,0.0,0.0,0.0
nostalgic,1,0,0,0.0,0.0,0.0,0.0
cak,1,0,0,0.0,0.0,0.0,0.0
scheming,1,0,0,0.0,0.0,0.0,0.0
obj,1,0,0,0.0,0.0,0.0,0.0
lmaooo,1,0,0,0.0,0.0,0.0,0.0
dreading,1,0,1,0.0,1.0,0.0,1.5951187622575724
interchangeably,1,0,0,0.0,0.0,0.0,0.0
recovery,2,2,0,1.0,0.0,6.195514176893779,0.0
player,1,0,0,0.0,0.0,0.0,0.0
usage,1,0,0,0.0,0.0,0.0,0.0
lilly,1,1,0,1.0,0.0,6.195514176893779,0.0
candice,1,0,0,0.0,0.0,0.0,0.0
onion,1,0,1,0.0,1.0,0.0,1.5951187622575724
ethan,1,1,0,1.0,0.0,6.195514176893779,0.0
laundry,1,1,0,1.0,0.0,6.195514176893779,0.0
pipes,1,0,1,0.0,1.0,0.0,1.5951187622575724
skys,1,0,0,0.0,0.0,0.0,0.0
imagined,1,0,1,0.0,1.0,0.0,1.5951187622575724
stubbornly,1,0,1,0.0,1.0,0.0,1.5951187622575724
phf,1,0,1,0.0,1.0,0.0,1.5951187622575724
accts,1,0,1,0.0,1.0,0.0,1.5951187622575724
holz,1,1,0,1.0,0.0,6.195514176893779,0.0
labeled,1,0,1,0.0,1.0,0.0,1.5951187622575724
musical,1,0,1,0.0,1.0,0.0,1.5951187622575724
correlate,1,0,1,0.0,1.0,0.0,1.5951187622575724
petition,1,0,0,0.0,0.0,0.0,0.0
docs,1,0,0,0.0,0.0,0.0,0.0
tys,1,0,1,0.0,1.0,0.0,1.5951187622575724
coded,1,0,1,0.0,1.0,0.0,1.5951187622575724
trumping,1,0,1,0.0,1.0,0.0,1.5951187622575724
cardholder,1,0,1,0.0,1.0,0.0,1.5951187622575724
brochure,1,0,0,0.0,0.0,0.0,0.0
touting,1,0,0,0.0,0.0,0.0,0.0
recvd,1,0,1,0.0,1.0,0.0,1.5951187622575724
tckt,1,0,1,0.0,1.0,0.0,1.5951187622575724
pointy,1,1,0,1.0,0.0,6.195514176893779,0.0
endlessly,1,0,1,0.0,1.0,0.0,1.5951187622575724
misplace,1,0,1,0.0,1.0,0.0,1.5951187622575724
freaky,1,1,0,1.0,0.0,6.195514176893779,0.0
ckin,1,0,1,0.0,1.0,0.0,1.5951187622575724
cream,1,1,0,1.0,0.0,6.195514176893779,0.0
crosswinds,1,1,0,1.0,0.0,6.195514176893779,0.0
eliz,1,1,0,1.0,0.0,6.195514176893779,0.0
yell,3,0,3,0.0,1.0,0.0,1.5951187622575724
amateur,1,0,1,0.0,1.0,0.0,1.5951187622575724
myrtle,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
transactions,2,0,2,0.0,1.0,0.0,1.5951187622575724
sill,1,0,1,0.0,1.0,0.0,1.5951187622575724
reopened,1,0,1,0.0,1.0,0.0,1.5951187622575724
wd,1,0,1,0.0,1.0,0.0,1.5951187622575724
secondary,1,0,1,0.0,1.0,0.0,1.5951187622575724
disconnection,1,0,1,0.0,1.0,0.0,1.5951187622575724
prompts,1,0,1,0.0,1.0,0.0,1.5951187622575724
staffing,2,0,2,0.0,1.0,0.0,1.5951187622575724
considerate,1,0,1,0.0,1.0,0.0,1.5951187622575724
marsha,1,1,0,1.0,0.0,6.195514176893779,0.0
awol,1,0,1,0.0,1.0,0.0,1.5951187622575724
lite,1,0,1,0.0,1.0,0.0,1.5951187622575724
pity,2,0,2,0.0,1.0,0.0,1.5951187622575724
nothings,1,0,1,0.0,1.0,0.0,1.5951187622575724
creating,1,0,1,0.0,1.0,0.0,1.5951187622575724
balls,1,0,1,0.0,1.0,0.0,1.5951187622575724
ignorant,2,0,2,0.0,1.0,0.0,1.5951187622575724
fallen,1,0,1,0.0,1.0,0.0,1.5951187622575724
pple,1,1,0,1.0,0.0,6.195514176893779,0.0
betty,1,1,0,1.0,0.0,6.195514176893779,0.0
ilm,1,1,0,1.0,0.0,6.195514176893779,0.0
surprisingly,1,1,0,1.0,0.0,6.195514176893779,0.0
occasions,2,0,1,0.0,0.5,0.0,0.7975593811287862
encounter,1,0,1,0.0,1.0,0.0,1.5951187622575724
outright,1,0,1,0.0,1.0,0.0,1.5951187622575724
priorities,1,0,1,0.0,1.0,0.0,1.5951187622575724
disguised,1,0,1,0.0,1.0,0.0,1.5951187622575724
difficulty,1,0,1,0.0,1.0,0.0,1.5951187622575724
coffeemaker,1,0,1,0.0,1.0,0.0,1.5951187622575724
coma,1,0,1,0.0,1.0,0.0,1.5951187622575724
requiring,2,0,2,0.0,1.0,0.0,1.5951187622575724
rumors,1,1,0,1.0,0.0,6.195514176893779,0.0
installing,1,1,0,1.0,0.0,6.195514176893779,0.0
muzak,1,0,1,0.0,1.0,0.0,1.5951187622575724
tsaprecheck,1,0,1,0.0,1.0,0.0,1.5951187622575724
baked,1,0,1,0.0,1.0,0.0,1.5951187622575724
comforting,1,0,1,0.0,1.0,0.0,1.5951187622575724
stationary,1,0,1,0.0,1.0,0.0,1.5951187622575724
timbit,1,0,1,0.0,1.0,0.0,1.5951187622575724
reassess,1,0,1,0.0,1.0,0.0,1.5951187622575724
perspective,1,0,1,0.0,1.0,0.0,1.5951187622575724
rejected,1,0,1,0.0,1.0,0.0,1.5951187622575724
flailing,1,1,0,1.0,0.0,6.195514176893779,0.0
severally,1,0,1,0.0,1.0,0.0,1.5951187622575724
monetary,1,0,1,0.0,1.0,0.0,1.5951187622575724
overloaded,1,0,1,0.0,1.0,0.0,1.5951187622575724
divident,1,0,1,0.0,1.0,0.0,1.5951187622575724
storms,2,0,2,0.0,1.0,0.0,1.5951187622575724
systemic,1,0,0,0.0,0.0,0.0,0.0
spf,2,0,1,0.0,0.5,0.0,0.7975593811287862
disallows,1,0,0,0.0,0.0,0.0,0.0
dns,1,0,1,0.0,1.0,0.0,1.5951187622575724
admin,1,0,1,0.0,1.0,0.0,1.5951187622575724
budget,1,0,1,0.0,1.0,0.0,1.5951187622575724
unprofessionalism,1,0,1,0.0,1.0,0.0,1.5951187622575724
itin,2,0,1,0.0,0.5,0.0,0.7975593811287862
secret,2,0,1,0.0,0.5,0.0,0.7975593811287862
pordes,1,0,0,0.0,0.0,0.0,0.0
verbally,1,0,1,0.0,1.0,0.0,1.5951187622575724
cussed,1,0,1,0.0,1.0,0.0,1.5951187622575724
pascucci,1,1,0,1.0,0.0,6.195514176893779,0.0
mumbled,1,0,1,0.0,1.0,0.0,1.5951187622575724
uses,1,0,1,0.0,1.0,0.0,1.5951187622575724
provides,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
logistics,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
disruptions,1,0,1,0.0,1.0,0.0,1.5951187622575724
unexplained,1,0,1,0.0,1.0,0.0,1.5951187622575724
unanticipated,1,0,1,0.0,1.0,0.0,1.5951187622575724
tweetin,1,0,1,0.0,1.0,0.0,1.5951187622575724
doin,1,0,1,0.0,1.0,0.0,1.5951187622575724
anythin,1,0,1,0.0,1.0,0.0,1.5951187622575724
wiser,1,0,1,0.0,1.0,0.0,1.5951187622575724
leads,2,0,2,0.0,1.0,0.0,1.5951187622575724
heel,1,0,1,0.0,1.0,0.0,1.5951187622575724
shaquille,1,1,0,1.0,0.0,6.195514176893779,0.0
tysvm,1,1,0,1.0,0.0,6.195514176893779,0.0
fate,2,0,2,0.0,1.0,0.0,1.5951187622575724
tyvm,1,1,0,1.0,0.0,6.195514176893779,0.0
hectic,1,1,0,1.0,0.0,6.195514176893779,0.0
husain,1,0,1,0.0,1.0,0.0,1.5951187622575724
shld,2,0,2,0.0,1.0,0.0,1.5951187622575724
protest,1,0,1,0.0,1.0,0.0,1.5951187622575724
rehman,1,0,1,0.0,1.0,0.0,1.5951187622575724
malik,1,0,1,0.0,1.0,0.0,1.5951187622575724
cycles,1,0,0,0.0,0.0,0.0,0.0
borrow,1,0,1,0.0,1.0,0.0,1.5951187622575724
barklays,1,0,1,0.0,1.0,0.0,1.5951187622575724
throne,1,0,1,0.0,1.0,0.0,1.5951187622575724
promising,2,0,2,0.0,1.0,0.0,1.5951187622575724
conn,1,0,1,0.0,1.0,0.0,1.5951187622575724
powered,1,0,1,0.0,1.0,0.0,1.5951187622575724
reposting,1,0,1,0.0,1.0,0.0,1.5951187622575724
autoresponse,1,0,1,0.0,1.0,0.0,1.5951187622575724
dest,2,0,1,0.0,0.5,0.0,0.7975593811287862
blizzard,1,0,1,0.0,1.0,0.0,1.5951187622575724
snaps,1,0,1,0.0,1.0,0.0,1.5951187622575724
cups,1,0,1,0.0,1.0,0.0,1.5951187622575724
steaming,1,0,1,0.0,1.0,0.0,1.5951187622575724
deadhead,3,0,3,0.0,1.0,0.0,1.5951187622575724
annoyed,1,0,1,0.0,1.0,0.0,1.5951187622575724
versus,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
usairway,1,1,0,1.0,0.0,6.195514176893779,0.0
uncalled,2,0,2,0.0,1.0,0.0,1.5951187622575724
tanpa,1,0,1,0.0,1.0,0.0,1.5951187622575724
tic,1,0,1,0.0,1.0,0.0,1.5951187622575724
disorganization,2,0,2,0.0,1.0,0.0,1.5951187622575724
fmjtyl,1,0,0,0.0,0.0,0.0,0.0
anticipation,1,0,1,0.0,1.0,0.0,1.5951187622575724
freddie,1,1,0,1.0,0.0,6.195514176893779,0.0
sibling,1,1,0,1.0,0.0,6.195514176893779,0.0
wether,1,0,1,0.0,1.0,0.0,1.5951187622575724
tooooo,1,0,1,0.0,1.0,0.0,1.5951187622575724
command,1,0,1,0.0,1.0,0.0,1.5951187622575724
absorb,1,0,1,0.0,1.0,0.0,1.5951187622575724
deceiving,1,0,1,0.0,1.0,0.0,1.5951187622575724
communicating,1,0,1,0.0,1.0,0.0,1.5951187622575724
travis,1,1,0,1.0,0.0,6.195514176893779,0.0
boots,1,1,0,1.0,0.0,6.195514176893779,0.0
rush,1,0,1,0.0,1.0,0.0,1.5951187622575724
apx,1,0,1,0.0,1.0,0.0,1.5951187622575724
begun,1,0,1,0.0,1.0,0.0,1.5951187622575724
workaround,1,0,1,0.0,1.0,0.0,1.5951187622575724
accessible,1,0,1,0.0,1.0,0.0,1.5951187622575724
preparedness,1,0,1,0.0,1.0,0.0,1.5951187622575724
snowballed,1,0,1,0.0,1.0,0.0,1.5951187622575724
aforementioned,1,0,1,0.0,1.0,0.0,1.5951187622575724
patron,1,0,1,0.0,1.0,0.0,1.5951187622575724
speciifc,1,0,1,0.0,1.0,0.0,1.5951187622575724
character,1,0,1,0.0,1.0,0.0,1.5951187622575724
hogs,1,0,1,0.0,1.0,0.0,1.5951187622575724
consistency,1,0,1,0.0,1.0,0.0,1.5951187622575724
consolation,1,0,1,0.0,1.0,0.0,1.5951187622575724
impediment,1,0,1,0.0,1.0,0.0,1.5951187622575724
duke,1,0,0,0.0,0.0,0.0,0.0
hat,2,0,1,0.0,0.5,0.0,0.7975593811287862
wave,1,0,1,0.0,1.0,0.0,1.5951187622575724
researching,1,0,0,0.0,0.0,0.0,0.0
contaced,1,0,1,0.0,1.0,0.0,1.5951187622575724
eyewitness,1,0,1,0.0,1.0,0.0,1.5951187622575724
ripoff,1,0,1,0.0,1.0,0.0,1.5951187622575724
unheard,1,0,1,0.0,1.0,0.0,1.5951187622575724
manned,1,0,1,0.0,1.0,0.0,1.5951187622575724
hsv,2,0,1,0.0,0.5,0.0,0.7975593811287862
crickets,1,0,1,0.0,1.0,0.0,1.5951187622575724
ubetter,1,0,1,0.0,1.0,0.0,1.5951187622575724
seet,1,0,1,0.0,1.0,0.0,1.5951187622575724
dating,1,0,1,0.0,1.0,0.0,1.5951187622575724
tara,1,1,0,1.0,0.0,6.195514176893779,0.0
gem,1,0,1,0.0,1.0,0.0,1.5951187622575724
coin,1,0,1,0.0,1.0,0.0,1.5951187622575724
sm,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
perks,2,0,2,0.0,1.0,0.0,1.5951187622575724
reactivate,2,0,2,0.0,1.0,0.0,1.5951187622575724
patrick,2,0,2,0.0,1.0,0.0,1.5951187622575724
casimir,2,0,2,0.0,1.0,0.0,1.5951187622575724
mold,2,0,2,0.0,1.0,0.0,1.5951187622575724
locator,10,0,6,0.0,0.6,0.0,0.9570712573545435
grk,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
lex,2,0,0,0.0,0.0,0.0,0.0
xt,2,0,2,0.0,1.0,0.0,1.5951187622575724
prolonged,2,0,2,0.0,1.0,0.0,1.5951187622575724
prds,2,0,2,0.0,1.0,0.0,1.5951187622575724
chef,2,0,0,0.0,0.0,0.0,0.0
miguel,2,0,0,0.0,0.0,0.0,0.0
hungupnohelp,2,0,0,0.0,0.0,0.0,0.0
cot,3,1,1,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
sma,2,0,2,0.0,1.0,0.0,1.5951187622575724
killeen,2,2,0,1.0,0.0,6.195514176893779,0.0
droped,2,0,2,0.0,1.0,0.0,1.5951187622575724
rwrd,2,0,2,0.0,1.0,0.0,1.5951187622575724
narrowly,2,0,2,0.0,1.0,0.0,1.5951187622575724
snags,2,0,2,0.0,1.0,0.0,1.5951187622575724
choppiest,2,0,2,0.0,1.0,0.0,1.5951187622575724
reversed,2,0,0,0.0,0.0,0.0,0.0
singapore,2,0,2,0.0,1.0,0.0,1.5951187622575724
espinosa,2,1,0,0.5,0.0,3.0977570884468895,0.0
crated,2,0,2,0.0,1.0,0.0,1.5951187622575724
pets,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
painfully,2,0,2,0.0,1.0,0.0,1.5951187622575724
inexperienced,2,0,2,0.0,1.0,0.0,1.5951187622575724
paged,2,0,2,0.0,1.0,0.0,1.5951187622575724
spaced,2,0,2,0.0,1.0,0.0,1.5951187622575724
biggie,2,1,0,0.5,0.0,3.0977570884468895,0.0
spagnuolo,2,0,2,0.0,1.0,0.0,1.5951187622575724
coached,2,0,2,0.0,1.0,0.0,1.5951187622575724
whammie,2,0,2,0.0,1.0,0.0,1.5951187622575724
robocalls,2,0,2,0.0,1.0,0.0,1.5951187622575724
federal,3,0,3,0.0,1.0,0.0,1.5951187622575724
gma,2,2,0,1.0,0.0,6.195514176893779,0.0
swivel,2,2,0,1.0,0.0,6.195514176893779,0.0
rampers,3,0,3,0.0,1.0,0.0,1.5951187622575724
marshaled,2,0,2,0.0,1.0,0.0,1.5951187622575724
kax,2,1,0,0.5,0.0,3.0977570884468895,0.0
tnx,2,1,0,0.5,0.0,3.0977570884468895,0.0
grievance,2,0,2,0.0,1.0,0.0,1.5951187622575724
beanie,2,2,0,1.0,0.0,6.195514176893779,0.0
sexual,4,0,4,0.0,1.0,0.0,1.5951187622575724
assult,5,0,5,0.0,1.0,0.0,1.5951187622575724
consideration,3,0,3,0.0,1.0,0.0,1.5951187622575724
diapers,2,0,2,0.0,1.0,0.0,1.5951187622575724
version,2,0,0,0.0,0.0,0.0,0.0
manners,2,0,2,0.0,1.0,0.0,1.5951187622575724
stilling,2,0,2,0.0,1.0,0.0,1.5951187622575724
dang,2,0,2,0.0,1.0,0.0,1.5951187622575724
obscene,2,0,2,0.0,1.0,0.0,1.5951187622575724
insulted,2,0,2,0.0,1.0,0.0,1.5951187622575724
intention,1,0,1,0.0,1.0,0.0,1.5951187622575724
reality,1,0,1,0.0,1.0,0.0,1.5951187622575724
ll,1,1,0,1.0,0.0,6.195514176893779,0.0
dwell,1,1,0,1.0,0.0,6.195514176893779,0.0
encouragement,1,1,0,1.0,0.0,6.195514176893779,0.0
logical,1,0,1,0.0,1.0,0.0,1.5951187622575724
advised,2,0,2,0.0,1.0,0.0,1.5951187622575724
wear,1,0,0,0.0,0.0,0.0,0.0
tear,1,0,0,0.0,0.0,0.0,0.0
xxx,1,0,0,0.0,0.0,0.0,0.0
vastly,1,0,1,0.0,1.0,0.0,1.5951187622575724
bundle,1,1,0,1.0,0.0,6.195514176893779,0.0
applause,1,1,0,1.0,0.0,6.195514176893779,0.0
nitrogen,2,0,2,0.0,1.0,0.0,1.5951187622575724
inflating,1,0,1,0.0,1.0,0.0,1.5951187622575724
malfunctioning,1,0,1,0.0,1.0,0.0,1.5951187622575724
fligt,2,0,1,0.0,0.5,0.0,0.7975593811287862
barbados,4,0,3,0.0,0.75,0.0,1.1963390716931792
beaches,1,0,0,0.0,0.0,0.0,0.0
occur,1,0,1,0.0,1.0,0.0,1.5951187622575724
chilly,1,0,0,0.0,0.0,0.0,0.0
probls,1,0,1,0.0,1.0,0.0,1.5951187622575724
rtrn,1,0,1,0.0,1.0,0.0,1.5951187622575724
nickeled,1,0,1,0.0,1.0,0.0,1.5951187622575724
wichita,3,0,3,0.0,1.0,0.0,1.5951187622575724
experts,1,0,0,0.0,0.0,0.0,0.0
fustrated,1,1,0,1.0,0.0,6.195514176893779,0.0
preventable,1,1,0,1.0,0.0,6.195514176893779,0.0
allowable,1,0,1,0.0,1.0,0.0,1.5951187622575724
admitted,1,0,1,0.0,1.0,0.0,1.5951187622575724
hormonal,1,0,1,0.0,1.0,0.0,1.5951187622575724
teenager,1,0,1,0.0,1.0,0.0,1.5951187622575724
reappeared,1,0,0,0.0,0.0,0.0,0.0
ba,5,0,3,0.0,0.6,0.0,0.9570712573545435
undone,1,0,1,0.0,1.0,0.0,1.5951187622575724
bragging,1,0,1,0.0,1.0,0.0,1.5951187622575724
js,1,0,1,0.0,1.0,0.0,1.5951187622575724
strength,1,0,1,0.0,1.0,0.0,1.5951187622575724
reached,1,0,1,0.0,1.0,0.0,1.5951187622575724
communications,2,0,2,0.0,1.0,0.0,1.5951187622575724
struts,1,0,1,0.0,1.0,0.0,1.5951187622575724
nozzle,1,0,1,0.0,1.0,0.0,1.5951187622575724
calibrated,1,0,1,0.0,1.0,0.0,1.5951187622575724
shock,2,0,2,0.0,1.0,0.0,1.5951187622575724
ksml,1,0,0,0.0,0.0,0.0,0.0
enhance,1,1,0,1.0,0.0,6.195514176893779,0.0
prerecorded,1,0,1,0.0,1.0,0.0,1.5951187622575724
smiles,1,1,0,1.0,0.0,6.195514176893779,0.0
tmr,1,0,1,0.0,1.0,0.0,1.5951187622575724
leather,1,0,1,0.0,1.0,0.0,1.5951187622575724
ay,1,0,1,0.0,1.0,0.0,1.5951187622575724
marsh,1,0,0,0.0,0.0,0.0,0.0
refurbish,1,0,1,0.0,1.0,0.0,1.5951187622575724
drain,1,0,1,0.0,1.0,0.0,1.5951187622575724
fearing,1,0,1,0.0,1.0,0.0,1.5951187622575724
potable,1,0,1,0.0,1.0,0.0,1.5951187622575724
depends,1,0,0,0.0,0.0,0.0,0.0
burrito,1,0,0,0.0,0.0,0.0,0.0
overzealous,1,0,1,0.0,1.0,0.0,1.5951187622575724
frequently,1,0,0,0.0,0.0,0.0,0.0
advisories,2,0,1,0.0,0.5,0.0,0.7975593811287862
wiggle,1,0,1,0.0,1.0,0.0,1.5951187622575724
sliver,1,0,1,0.0,1.0,0.0,1.5951187622575724
wack,1,0,1,0.0,1.0,0.0,1.5951187622575724
cheque,1,0,1,0.0,1.0,0.0,1.5951187622575724
unknowledgeable,1,0,1,0.0,1.0,0.0,1.5951187622575724
accomplished,1,1,0,1.0,0.0,6.195514176893779,0.0
ballbag,1,0,1,0.0,1.0,0.0,1.5951187622575724
preoccupied,1,0,1,0.0,1.0,0.0,1.5951187622575724
flagging,1,0,1,0.0,1.0,0.0,1.5951187622575724
counterparts,1,0,1,0.0,1.0,0.0,1.5951187622575724
bsuxlu,1,0,1,0.0,1.0,0.0,1.5951187622575724
whereas,1,0,0,0.0,0.0,0.0,0.0
sgf,1,0,0,0.0,0.0,0.0,0.0
tyr,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
outta,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
tk,1,0,1,0.0,1.0,0.0,1.5951187622575724
spk,1,0,1,0.0,1.0,0.0,1.5951187622575724
chk,1,0,1,0.0,1.0,0.0,1.5951187622575724
sufficiently,1,0,1,0.0,1.0,0.0,1.5951187622575724
presumably,1,0,1,0.0,1.0,0.0,1.5951187622575724
reproach,1,0,1,0.0,1.0,0.0,1.5951187622575724
bitchy,1,0,1,0.0,1.0,0.0,1.5951187622575724
youd,1,0,1,0.0,1.0,0.0,1.5951187622575724
cater,1,0,1,0.0,1.0,0.0,1.5951187622575724
inconsiderate,1,0,1,0.0,1.0,0.0,1.5951187622575724
weekly,1,0,1,0.0,1.0,0.0,1.5951187622575724
excess,1,0,1,0.0,1.0,0.0,1.5951187622575724
celebs,1,0,0,0.0,0.0,0.0,0.0
press,1,0,0,0.0,0.0,0.0,0.0
clunky,1,0,1,0.0,1.0,0.0,1.5951187622575724
unmonitored,1,0,0,0.0,0.0,0.0,0.0
motor,1,0,0,0.0,0.0,0.0,0.0
rising,1,1,0,1.0,0.0,6.195514176893779,0.0
awheelchair,1,0,1,0.0,1.0,0.0,1.5951187622575724
combination,1,0,0,0.0,0.0,0.0,0.0
scoot,1,0,1,0.0,1.0,0.0,1.5951187622575724
commence,1,0,1,0.0,1.0,0.0,1.5951187622575724
dpdfpp,1,0,0,0.0,0.0,0.0,0.0
regina,1,0,1,0.0,1.0,0.0,1.5951187622575724
argg,1,0,1,0.0,1.0,0.0,1.5951187622575724
condescending,1,0,1,0.0,1.0,0.0,1.5951187622575724
embassy,2,0,1,0.0,0.5,0.0,0.7975593811287862
suites,2,0,1,0.0,0.5,0.0,0.7975593811287862
woodland,1,0,0,0.0,0.0,0.0,0.0
shrug,1,0,1,0.0,1.0,0.0,1.5951187622575724
investigated,1,0,1,0.0,1.0,0.0,1.5951187622575724
machines,1,0,1,0.0,1.0,0.0,1.5951187622575724
pouting,1,0,1,0.0,1.0,0.0,1.5951187622575724
abilities,2,0,1,0.0,0.5,0.0,0.7975593811287862
extenuating,1,0,1,0.0,1.0,0.0,1.5951187622575724
elise,1,0,1,0.0,1.0,0.0,1.5951187622575724
ees,1,0,1,0.0,1.0,0.0,1.5951187622575724
chking,1,0,1,0.0,1.0,0.0,1.5951187622575724
schd,1,0,1,0.0,1.0,0.0,1.5951187622575724
plainly,1,0,1,0.0,1.0,0.0,1.5951187622575724
makers,1,0,1,0.0,1.0,0.0,1.5951187622575724
mindset,1,0,1,0.0,1.0,0.0,1.5951187622575724
journalist,1,0,0,0.0,0.0,0.0,0.0
medication,1,0,1,0.0,1.0,0.0,1.5951187622575724
colours,1,0,0,0.0,0.0,0.0,0.0
veers,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
ife,1,0,1,0.0,1.0,0.0,1.5951187622575724
separately,1,0,1,0.0,1.0,0.0,1.5951187622575724
vanity,1,1,0,1.0,0.0,6.195514176893779,0.0
gah,1,0,1,0.0,1.0,0.0,1.5951187622575724
inhumane,1,0,1,0.0,1.0,0.0,1.5951187622575724
humanity,1,0,1,0.0,1.0,0.0,1.5951187622575724
terror,1,0,1,0.0,1.0,0.0,1.5951187622575724
xox,1,0,0,0.0,0.0,0.0,0.0
subscription,1,0,1,0.0,1.0,0.0,1.5951187622575724
returns,1,0,1,0.0,1.0,0.0,1.5951187622575724
earring,1,0,0,0.0,0.0,0.0,0.0
winks,1,1,0,1.0,0.0,6.195514176893779,0.0
drives,1,0,1,0.0,1.0,0.0,1.5951187622575724
flightrs,1,0,1,0.0,1.0,0.0,1.5951187622575724
dialogue,1,0,1,0.0,1.0,0.0,1.5951187622575724
curfew,1,0,1,0.0,1.0,0.0,1.5951187622575724
crjs,1,0,1,0.0,1.0,0.0,1.5951187622575724
airstairs,1,0,1,0.0,1.0,0.0,1.5951187622575724
valet,1,0,1,0.0,1.0,0.0,1.5951187622575724
ep,4,0,4,0.0,1.0,0.0,1.5951187622575724
drag,1,0,1,0.0,1.0,0.0,1.5951187622575724
chronological,1,0,1,0.0,1.0,0.0,1.5951187622575724
abi,1,0,0,0.0,0.0,0.0,0.0
figures,1,0,1,0.0,1.0,0.0,1.5951187622575724
retaining,1,0,1,0.0,1.0,0.0,1.5951187622575724
rez,1,0,1,0.0,1.0,0.0,1.5951187622575724
whisper,1,0,1,0.0,1.0,0.0,1.5951187622575724
sanitizer,1,0,0,0.0,0.0,0.0,0.0
react,2,0,2,0.0,1.0,0.0,1.5951187622575724
auh,1,0,0,0.0,0.0,0.0,0.0
